Booking_ID,number of adults,number of children,number of weekend nights,number of week nights,type of meal,car parking space,room type,lead time,market segment type,regular customer,Previously Canceled reservations,Previously Not Canceled reservations,average price,special requests,booking status,reservation_year,reservation_month,average_price_zscore
INN27773,2,0,2,2,Meal Plan 1,0,Room_Type 1,13.0,Offline,0,0,0,79.15,0,Not_Canceled,2018,3,-0.6922685328396091
INN27774,2,0,0,1,Meal Plan 1,0,Room_Type 4,39.0,Online,0,0,0,118.8,1,Not_Canceled,2018,4,0.4379785871941867
INN27775,2,0,0,1,Meal Plan 1,0,Room_Type 1,17.0,Offline,0,0,0,80.0,0,Not_Canceled,2018,12,-0.6680387711238784
INN27776,2,1,1,3,Meal Plan 2,0,Room_Type 1,84.0,Online,0,0,0,149.18,1,Not_Canceled,2018,10,1.3039787765164246
INN27777,1,0,0,2,Meal Plan 1,0,Room_Type 1,181.0,Offline,0,0,0,120.0,0,Canceled,2018,10,0.472185309616395
INN27778,1,0,0,2,Meal Plan 2,0,Room_Type 1,39.0,Offline,0,0,0,87.0,0,Not_Canceled,2017,8,-0.46849955699433055
INN27779,2,0,2,1,Meal Plan 2,0,Room_Type 1,103.0,Offline,0,0,0,94.5,0,Not_Canceled,2017,7,-0.2547075418555293
INN27780,1,1,1,1,Meal Plan 2,0,Room_Type 1,131.0,Online,0,0,0,164.25,0,Canceled,2018,7,1.7335581989353224
INN27781,2,0,1,1,Meal Plan 1,0,Room_Type 1,275.0,Offline,0,0,0,62.8,0,Canceled,2018,6,-1.1583351258421961
INN27782,2,0,1,0,Not Selected,0,Room_Type 1,0.0,Online,0,0,0,75.0,0,Canceled,2017,8,-0.8105667812164126
INN27783,2,0,1,3,Meal Plan 1,0,Room_Type 1,189.0,Offline,0,0,0,72.25,0,Not_Canceled,2018,8,-0.8889571867673064
INN27784,2,0,0,2,Meal Plan 1,0,Room_Type 1,17.0,Offline,0,0,0,48.0,0,Not_Canceled,2017,10,-1.580218035716097
INN27785,2,0,2,3,Not Selected,0,Room_Type 1,18.0,Online,0,0,0,139.0,1,Not_Canceled,2018,6,1.013791747968025
INN27786,2,0,1,2,Meal Plan 1,0,Room_Type 1,5.0,Offline,0,0,0,90.0,0,Not_Canceled,2017,10,-0.38298275093881007
INN27787,1,0,0,2,Meal Plan 2,0,Room_Type 1,5.849324779946859,Offline,0,0,0,90.0,0,Canceled,2018,9,-0.38298275093881007
INN27788,2,0,0,2,Not Selected,0,Room_Type 1,111.0,Online,0,0,0,107.1,1,Not_Canceled,2018,8,0.10446304357765666
INN27789,2,0,1,3,Meal Plan 1,0,Room_Type 4,103.0,Online,0,0,0,95.88,1,Not_Canceled,2018,5,-0.21536981106999
INN27790,2,2,2,1,Meal Plan 1,0,Room_Type 6,30.0,Online,0,0,0,198.9,3,Not_Canceled,2018,6,2.7212773088765845
INN27791,1,0,1,3,Not Selected,0,Room_Type 1,47.0,Online,0,0,0,152.2,0,Canceled,2018,11,1.3900656946123149
INN27792,2,0,0,2,Not Selected,0,Room_Type 1,154.0,Online,0,0,0,79.2,2,Not_Canceled,2018,12,-0.6908432527386837
INN27793,1,0,0,3,Meal Plan 1,0,Room_Type 1,151.0,Offline,0,0,0,80.0,0,Not_Canceled,2018,1,-0.6680387711238784
INN27794,2,0,2,2,Meal Plan 1,0,Room_Type 1,121.0,Online,0,0,0,107.95,0,Canceled,2018,7,0.12869280529338772
INN27795,1,0,1,0,Meal Plan 1,0,Room_Type 1,111.0,Offline,0,0,0,120.0,0,Canceled,2018,10,0.472185309616395
INN27796,2,0,0,2,Meal Plan 1,0,Room_Type 1,4.0,Online,0,0,0,146.0,1,Not_Canceled,2018,3,1.2133309620975727
INN27797,2,0,2,2,Meal Plan 1,0,Room_Type 4,30.0,Online,0,0,0,140.4,0,Canceled,2018,5,1.0536995907939346
INN27798,2,0,0,2,Meal Plan 2,0,Room_Type 1,5.771441123130016,Offline,0,0,0,115.0,1,Canceled,2018,8,0.3296572995238608
INN27799,2,0,0,1,Meal Plan 2,0,Room_Type 1,40.0,Offline,0,0,0,125.0,1,Not_Canceled,2018,7,0.6147133197089292
INN27800,2,0,0,4,Meal Plan 1,0,Room_Type 4,92.0,Online,0,0,0,95.2,0,Canceled,2018,4,-0.23475362044257445
INN27801,2,0,0,1,Meal Plan 1,1,Room_Type 1,49.0,Online,0,0,0,110.0,0,Not_Canceled,2018,3,0.18712928943132665
INN27802,2,0,1,2,Meal Plan 1,0,Room_Type 1,23.0,Online,0,0,0,104.0,1,Not_Canceled,2018,11,0.016095677320285637
INN27803,2,0,0,1,Meal Plan 1,0,Room_Type 1,9.0,Online,0,0,0,111.35,0,Canceled,2018,5,0.22561185215631072
INN27804,2,0,2,3,Meal Plan 1,0,Room_Type 1,89.0,Online,0,0,0,90.95,1,Not_Canceled,2018,4,-0.3559024290212285
INN27805,2,0,1,0,Meal Plan 1,0,Room_Type 1,258.0,Offline,0,0,0,110.0,0,Canceled,2018,10,0.18712928943132665
INN27806,2,0,1,3,Meal Plan 1,0,Room_Type 1,153.0,Online,0,0,0,118.8,2,Canceled,2018,10,0.4379785871941867
INN27807,1,0,0,1,Meal Plan 1,0,Room_Type 1,17.0,Offline,0,0,0,95.0,0,Not_Canceled,2017,10,-0.24045474084627588
INN27808,2,0,0,3,Meal Plan 1,0,Room_Type 1,108.0,Offline,0,0,0,80.75,0,Not_Canceled,2018,9,-0.6466595696099983
INN27809,2,0,1,2,Not Selected,0,Room_Type 1,80.0,Online,0,0,0,65.83,0,Not_Canceled,2018,3,-1.0719631517261203
INN27810,2,0,0,3,Not Selected,0,Room_Type 1,122.0,Online,0,0,0,116.1,0,Canceled,2018,6,0.36101346174421817
INN27811,1,0,2,5,Meal Plan 1,0,Room_Type 1,8.0,Online,0,0,0,187.43,2,Not_Canceled,2017,9,2.394318053724311
INN27812,2,1,1,0,Meal Plan 1,0,Room_Type 1,15.0,Online,0,0,0,127.0,2,Not_Canceled,2018,9,0.6717245237459428
INN27813,2,0,1,4,Meal Plan 1,0,Room_Type 1,45.0,Online,0,0,0,104.72,2,Not_Canceled,2018,12,0.03661971077361052
INN27814,2,0,2,0,Meal Plan 1,0,Room_Type 1,118.0,Online,0,0,0,85.5,1,Canceled,2017,7,-0.5112579600220908
INN27815,1,0,2,1,Meal Plan 2,0,Room_Type 1,117.0,Offline,0,0,0,72.5,0,Not_Canceled,2017,8,-0.8818307862626796
INN27816,2,0,0,1,Not Selected,0,Room_Type 1,2.0,Online,0,0,0,69.5,0,Not_Canceled,2018,1,-0.9673475923182002
INN27817,1,0,1,2,Meal Plan 1,0,Room_Type 1,123.0,Online,0,0,0,93.9,0,Canceled,2018,4,-0.27181090306663325
INN27818,2,0,0,3,Not Selected,0,Room_Type 1,188.0,Online,0,0,0,85.5,2,Canceled,2018,10,-0.5112579600220908
INN27819,1,0,0,1,Meal Plan 1,1,Room_Type 1,1.0,Corporate,0,0,0,67.0,0,Not_Canceled,2018,10,-1.0386115973644672
INN27820,2,0,0,2,Meal Plan 1,0,Room_Type 1,14.0,Corporate,0,0,0,105.0,0,Not_Canceled,2018,7,0.044601279338792474
INN27821,1,0,0,2,Meal Plan 1,0,Room_Type 1,29.0,Corporate,0,0,0,66.18,1,Not_Canceled,2018,12,-1.0619861910196426
INN27822,3,0,0,4,Meal Plan 1,0,Room_Type 4,183.0,Online,0,0,0,123.3,2,Canceled,2018,10,0.5662537962774675
INN27823,2,1,2,3,Meal Plan 1,0,Room_Type 1,46.0,Online,0,0,0,143.1,0,Canceled,2018,5,1.1306647162439027
INN27824,2,2,2,2,Meal Plan 2,0,Room_Type 6,163.0,Online,0,0,0,192.95,0,Not_Canceled,2018,12,2.5516689768664684
INN27825,2,0,2,3,Meal Plan 1,0,Room_Type 1,22.0,Online,0,0,0,75.6,0,Not_Canceled,2017,9,-0.7934634200053087
INN27826,1,0,1,2,Not Selected,0,Room_Type 1,7.0,Online,0,0,0,103.18,3,Not_Canceled,2018,10,-0.007278916334889774
INN27827,2,0,1,2,Meal Plan 1,0,Room_Type 1,96.0,Online,0,0,0,87.3,1,Not_Canceled,2018,4,-0.4599478763887786
INN27828,1,0,0,3,Meal Plan 1,0,Room_Type 1,71.0,Offline,0,0,0,120.0,0,Not_Canceled,2018,6,0.472185309616395
INN27829,3,0,2,1,Meal Plan 1,0,Room_Type 4,32.0,Corporate,0,0,0,95.0,1,Not_Canceled,2018,1,-0.24045474084627588
INN27830,1,0,0,1,Meal Plan 1,0,Room_Type 1,6.0,Corporate,0,0,0,129.0,0,Not_Canceled,2018,5,0.7287357277829565
INN27831,2,1,0,3,Meal Plan 1,0,Room_Type 6,18.0,Online,0,0,0,167.74,2,Not_Canceled,2018,4,1.8330427499799116
INN27832,2,0,0,3,Not Selected,0,Room_Type 1,39.0,Online,0,0,0,135.0,1,Not_Canceled,2018,11,0.8997693398939975
INN27833,2,0,2,4,Meal Plan 1,0,Room_Type 4,12.0,Online,0,0,0,118.67,0,Not_Canceled,2017,12,0.43427285893178097
INN27834,2,0,2,1,Meal Plan 1,0,Room_Type 1,89.0,Online,0,0,0,55.63,2,Not_Canceled,2017,11,-1.36272029231489
INN27835,1,1,1,0,Meal Plan 1,1,Room_Type 1,22.0,Online,0,0,0,138.0,1,Not_Canceled,2018,8,0.985286145949518
INN27836,2,0,1,1,Meal Plan 1,0,Room_Type 4,151.0,Offline,0,0,0,82.45,1,Canceled,2018,7,-0.5982000461785366
INN27837,2,0,1,2,Meal Plan 1,0,Room_Type 1,207.0,Offline,0,0,0,161.67,0,Not_Canceled,2018,12,1.6600137457275745
INN27838,2,0,0,2,Meal Plan 2,0,Room_Type 1,39.0,Offline,0,0,0,101.5,0,Not_Canceled,2017,8,-0.05516832772598145
INN27839,2,0,0,2,Not Selected,0,Room_Type 1,39.0,Online,0,0,0,107.1,0,Not_Canceled,2018,7,0.10446304357765666
INN27840,2,0,2,3,Meal Plan 1,0,Room_Type 4,126.0,Online,0,0,0,147.1,4,Not_Canceled,2018,9,1.24468712431793
INN27841,1,0,0,2,Meal Plan 1,0,Room_Type 1,19.0,Online,0,0,0,112.0,0,Canceled,2018,11,0.24414049346834032
INN27842,1,0,0,1,Meal Plan 1,0,Room_Type 1,55.0,Corporate,0,0,0,79.0,0,Not_Canceled,2018,7,-0.6965443731423853
INN27843,1,0,0,1,Meal Plan 1,0,Room_Type 1,4.0,Online,0,0,0,80.0,1,Not_Canceled,2018,1,-0.6680387711238784
INN27844,2,0,2,3,Meal Plan 1,0,Room_Type 1,19.0,Offline,0,0,0,80.0,0,Not_Canceled,2018,11,-0.6680387711238784
INN27845,2,0,0,3,Meal Plan 1,0,Room_Type 5,146.0,Offline,0,0,0,113.56,0,Not_Canceled,2018,8,0.28860923261721105
INN27846,2,2,2,3,Meal Plan 1,0,Room_Type 5,89.0,Online,0,0,0,94.72,0,Not_Canceled,2018,12,-0.24843630941145783
INN27847,3,0,0,3,Meal Plan 1,0,Room_Type 1,91.0,Offline,0,0,0,92.65,0,Not_Canceled,2018,12,-0.3074429055897668
INN27848,2,0,0,3,Not Selected,0,Room_Type 1,164.0,Online,0,0,0,94.5,0,Canceled,2018,7,-0.2547075418555293
INN27849,2,0,1,3,Meal Plan 1,0,Room_Type 1,55.0,Online,0,0,0,135.9,2,Not_Canceled,2018,9,0.9254243817106539
INN27850,2,0,0,2,Meal Plan 1,0,Room_Type 1,48.0,Online,0,0,0,135.9,0,Not_Canceled,2018,7,0.9254243817106539
INN27851,3,0,1,2,Meal Plan 1,1,Room_Type 4,160.0,Online,0,0,0,146.7,0,Canceled,2018,8,1.2332848835105272
INN27852,2,0,1,2,Meal Plan 1,0,Room_Type 1,273.0,Offline,0,0,0,95.0,0,Canceled,2018,5,-0.24045474084627588
INN27853,2,0,2,4,Meal Plan 1,0,Room_Type 2,5.6937321388027,Online,0,0,0,56.01,0,Canceled,2017,10,-1.3518881635478575
INN27854,2,0,0,2,Meal Plan 1,0,Room_Type 1,177.0,Offline,0,0,0,100.0,0,Canceled,2018,6,-0.0979267307537417
INN27855,2,0,0,2,Meal Plan 2,0,Room_Type 1,39.0,Offline,0,0,0,109.0,0,Not_Canceled,2017,8,0.15862368741281982
INN27856,2,0,0,1,Meal Plan 2,0,Room_Type 1,55.0,Offline,0,0,0,104.0,0,Not_Canceled,2018,4,0.016095677320285637
INN27857,2,0,2,0,Meal Plan 1,0,Room_Type 1,55.0,Offline,0,0,0,63.0,0,Not_Canceled,2018,3,-1.1526340054384947
INN27858,2,0,0,1,Meal Plan 2,0,Room_Type 1,13.0,Online,0,0,0,169.0,0,Canceled,2018,4,1.86895980852323
INN27859,2,0,2,1,Meal Plan 1,0,Room_Type 1,39.0,Online,0,0,0,117.9,0,Canceled,2018,7,0.4123235453775308
INN27860,1,0,1,0,Meal Plan 1,0,Room_Type 1,18.0,Corporate,1,0,10,65.0,0,Not_Canceled,2018,6,-1.095622801401481
INN27861,2,0,0,1,Not Selected,0,Room_Type 1,6.0,Online,0,0,0,79.0,1,Not_Canceled,2018,2,-0.6965443731423853
INN27862,1,0,2,1,Meal Plan 1,0,Room_Type 1,1.0,Offline,0,0,0,60.0,0,Canceled,2018,2,-1.2381508114940152
INN27863,2,0,2,1,Meal Plan 1,0,Room_Type 1,30.0,Offline,0,0,0,85.0,0,Not_Canceled,2018,10,-0.5255107610313442
INN27864,2,0,1,3,Not Selected,0,Room_Type 1,68.0,Online,0,0,0,104.76,2,Not_Canceled,2018,4,0.03775993485435098
INN27865,2,0,1,3,Not Selected,0,Room_Type 1,240.0,Online,0,0,0,80.75,0,Canceled,2018,10,-0.6466595696099983
INN27866,2,0,2,2,Meal Plan 1,0,Room_Type 1,2.0,Offline,0,0,0,81.75,0,Not_Canceled,2018,5,-0.6181539675914914
INN27867,2,0,0,3,Meal Plan 1,0,Room_Type 1,5.752572638825633,Offline,0,0,0,75.0,0,Canceled,2018,10,-0.8105667812164126
INN27868,3,0,1,1,Meal Plan 1,0,Room_Type 4,108.0,Online,0,0,0,150.3,3,Not_Canceled,2018,8,1.3359050507771524
INN27869,2,0,0,3,Meal Plan 1,0,Room_Type 1,51.0,Online,0,0,0,68.47,1,Not_Canceled,2018,11,-0.9967083623972622
INN27870,2,0,2,2,Meal Plan 1,0,Room_Type 1,5.0,Online,0,0,0,170.0,1,Not_Canceled,2018,8,1.8974654105417368
INN27871,2,0,1,3,Meal Plan 1,0,Room_Type 4,58.0,Online,0,0,0,86.72,1,Not_Canceled,2018,4,-0.4764811255595125
INN27872,2,0,0,2,Meal Plan 1,0,Room_Type 1,31.0,Online,0,0,0,135.9,2,Not_Canceled,2018,9,0.9254243817106539
INN27873,1,0,0,1,Meal Plan 1,0,Room_Type 1,10.0,Corporate,1,0,6,74.0,0,Not_Canceled,2017,12,-0.8390723832349194
INN27874,2,0,1,2,Meal Plan 1,0,Room_Type 1,267.0,Offline,0,0,0,95.0,0,Canceled,2018,9,-0.24045474084627588
INN27875,2,0,0,2,Not Selected,0,Room_Type 1,180.0,Online,0,0,0,85.5,0,Canceled,2018,8,-0.5112579600220908
INN27876,1,0,0,2,Meal Plan 1,0,Room_Type 1,103.0,Offline,0,0,0,115.0,0,Canceled,2018,4,0.3296572995238608
INN27877,1,0,0,1,Not Selected,0,Room_Type 1,14.0,Online,0,0,0,100.0,1,Not_Canceled,2018,11,-0.0979267307537417
INN27878,3,0,1,5,Meal Plan 1,0,Room_Type 4,71.0,Online,0,0,0,131.18,0,Not_Canceled,2018,4,0.7908779401833016
INN27879,2,0,2,2,Not Selected,0,Room_Type 1,2.0,Online,0,0,0,89.0,2,Not_Canceled,2017,8,-0.4114883529573169
INN27880,2,0,0,2,Not Selected,0,Room_Type 1,61.0,Online,0,0,0,89.5,0,Not_Canceled,2018,3,-0.3972355519480635
INN27881,2,0,1,3,Meal Plan 1,0,Room_Type 1,6.0,Online,0,0,0,116.25,2,Not_Canceled,2017,9,0.3652893020469944
INN27882,2,0,0,2,Meal Plan 1,0,Room_Type 1,101.0,Offline,0,0,0,95.88,0,Canceled,2018,6,-0.21536981106999
INN27883,2,0,2,3,Meal Plan 1,0,Room_Type 1,256.0,Online,0,0,0,100.75,0,Canceled,2018,10,-0.07654752923986158
INN27884,2,0,0,2,Meal Plan 1,0,Room_Type 4,36.0,Online,0,0,0,140.4,1,Not_Canceled,2018,4,1.0536995907939346
INN27885,2,1,0,1,Meal Plan 1,0,Room_Type 1,135.0,Online,0,0,0,130.5,1,Not_Canceled,2018,8,0.7714941308107168
INN27886,2,0,2,2,Meal Plan 1,0,Room_Type 1,68.0,Online,0,0,0,89.25,1,Canceled,2017,10,-0.4043619524526902
INN27887,2,0,0,3,Meal Plan 1,0,Room_Type 1,5.752572638825633,Offline,0,0,0,75.0,0,Canceled,2018,10,-0.8105667812164126
INN27888,2,0,2,2,Meal Plan 1,0,Room_Type 1,60.0,Offline,0,0,0,75.0,0,Canceled,2018,3,-0.8105667812164126
INN27889,2,0,2,4,Meal Plan 1,0,Room_Type 4,64.0,Online,0,0,0,112.48,1,Not_Canceled,2018,4,0.25782318243722374
INN27890,2,0,0,2,Meal Plan 1,0,Room_Type 1,106.0,Online,0,0,0,89.25,0,Canceled,2017,9,-0.4043619524526902
INN27891,2,0,1,3,Meal Plan 1,0,Room_Type 1,210.0,Offline,0,0,0,72.75,0,Not_Canceled,2017,10,-0.874704385758053
INN27892,2,2,0,2,Meal Plan 1,0,Room_Type 7,20.0,Online,0,0,0,210.57,2,Not_Canceled,2018,7,3.053937684432559
INN27893,3,0,2,3,Meal Plan 1,0,Room_Type 4,86.0,Online,0,0,0,119.0,2,Not_Canceled,2018,12,0.44367970759788816
INN27894,2,2,0,1,Meal Plan 1,0,Room_Type 6,0.0,Online,0,0,0,174.0,0,Not_Canceled,2018,12,2.0114878186157643
INN27895,2,0,2,2,Meal Plan 1,0,Room_Type 1,2.0,Offline,0,0,0,81.75,0,Not_Canceled,2018,5,-0.6181539675914914
INN27896,2,0,1,3,Meal Plan 1,0,Room_Type 4,79.0,Online,0,0,0,105.61,0,Canceled,2018,12,0.061989696570081625
INN27897,1,0,0,2,Meal Plan 2,0,Room_Type 1,257.0,Offline,0,0,0,80.0,0,Not_Canceled,2017,7,-0.6680387711238784
INN27898,1,0,0,2,Meal Plan 1,0,Room_Type 1,4.0,Aviation,0,0,0,95.0,0,Not_Canceled,2018,4,-0.24045474084627588
INN27899,1,0,1,0,Meal Plan 1,0,Room_Type 1,5.0,Corporate,0,0,0,77.0,0,Not_Canceled,2018,11,-0.7535555771793989
INN27900,2,0,0,4,Meal Plan 1,0,Room_Type 4,11.0,Online,0,0,0,119.0,0,Not_Canceled,2018,11,0.44367970759788816
INN27901,2,0,2,2,Not Selected,0,Room_Type 1,99.0,Online,0,0,0,83.25,0,Canceled,2018,4,-0.5753955645637312
INN27902,1,0,0,3,Meal Plan 1,0,Room_Type 1,271.0,Offline,0,0,0,85.67,0,Not_Canceled,2018,9,-0.5064120076789446
INN27903,3,0,1,2,Meal Plan 1,0,Room_Type 4,124.0,Online,0,0,0,159.3,0,Canceled,2018,6,1.592455468943714
INN27904,1,0,1,2,Meal Plan 1,0,Room_Type 1,3.0,Corporate,1,2,17,66.0,0,Not_Canceled,2018,1,-1.067117199382974
INN27905,2,1,1,3,Meal Plan 2,0,Room_Type 1,84.0,Online,0,0,0,149.18,1,Not_Canceled,2018,10,1.3039787765164246
INN27906,2,0,2,2,Meal Plan 1,0,Room_Type 1,195.0,Online,0,0,0,96.3,2,Not_Canceled,2018,10,-0.20339745822221708
INN27907,2,2,2,3,Meal Plan 1,0,Room_Type 2,188.0,Online,0,0,0,84.82,1,Not_Canceled,2018,8,-0.5306417693946757
INN27908,2,0,0,2,Meal Plan 2,0,Room_Type 1,273.0,Offline,0,0,0,109.0,0,Canceled,2017,7,0.15862368741281982
INN27909,2,0,2,1,Meal Plan 1,0,Room_Type 4,48.0,Online,0,0,0,131.72,2,Not_Canceled,2018,11,0.8062709652732951
INN27910,3,0,0,1,Meal Plan 1,0,Room_Type 4,52.0,Online,0,0,0,168.3,1,Not_Canceled,2018,7,1.8490058871102755
INN27911,2,0,0,1,Not Selected,0,Room_Type 1,9.0,Online,0,0,0,90.0,0,Not_Canceled,2018,2,-0.38298275093881007
INN27912,2,0,2,3,Meal Plan 1,0,Room_Type 1,120.0,Online,0,0,0,84.15,0,Canceled,2018,3,-0.5497405227470749
INN27913,2,0,1,2,Meal Plan 1,0,Room_Type 1,14.0,Offline,0,0,0,40.67,0,Not_Canceled,2018,2,-1.7891640985117523
INN27914,2,0,0,1,Meal Plan 1,0,Room_Type 4,62.0,Online,0,0,0,91.48,1,Not_Canceled,2018,4,-0.3407944599514198
INN27915,2,0,1,4,Meal Plan 1,0,Room_Type 2,137.0,Online,0,0,0,85.16,1,Canceled,2018,11,-0.5209498647083832
INN27916,2,0,0,2,Not Selected,0,Room_Type 1,47.0,Online,0,0,0,125.1,2,Not_Canceled,2018,9,0.6175638799107797
INN27917,2,0,1,3,Meal Plan 1,0,Room_Type 1,65.0,Online,0,0,0,119.85,0,Not_Canceled,2018,5,0.4679094693136188
INN27918,2,0,0,1,Meal Plan 1,0,Room_Type 1,40.0,Offline,0,0,0,65.0,0,Not_Canceled,2018,2,-1.095622801401481
INN27919,2,1,0,3,Meal Plan 2,0,Room_Type 1,127.0,Online,0,0,0,185.85,1,Not_Canceled,2018,6,2.34927920253507
INN27920,2,0,1,3,Meal Plan 1,0,Room_Type 4,85.0,Offline,0,0,0,60.0,0,Not_Canceled,2017,12,-1.2381508114940152
INN27921,3,0,2,1,Meal Plan 1,0,Room_Type 4,80.0,Online,0,0,0,151.2,1,Canceled,2018,10,1.3615600925938078
INN27922,2,2,0,1,Meal Plan 1,1,Room_Type 6,5.0,Online,0,0,0,250.000001,1,Not_Canceled,2018,5,4.177913600527886
INN27923,2,1,1,0,Meal Plan 1,0,Room_Type 1,12.0,Online,0,0,0,141.0,2,Not_Canceled,2018,5,1.0708029520050386
INN27924,1,0,0,2,Meal Plan 1,0,Room_Type 1,15.0,Corporate,0,0,0,65.0,0,Not_Canceled,2017,12,-1.095622801401481
INN27925,2,0,2,5,Meal Plan 1,0,Room_Type 1,89.0,Online,0,0,0,83.66,1,Not_Canceled,2018,3,-0.5637082677361435
INN27926,2,1,2,1,Meal Plan 1,0,Room_Type 4,125.0,Online,0,0,0,101.49,2,Not_Canceled,2018,5,-0.055453383746166665
INN27927,2,0,0,1,Meal Plan 1,0,Room_Type 1,0.0,Online,0,0,0,95.0,1,Not_Canceled,2017,11,-0.24045474084627588
INN27928,2,0,1,1,Meal Plan 1,0,Room_Type 1,180.0,Online,0,0,0,1e-06,1,Not_Canceled,2018,5,-2.9484869040988233
INN27930,2,0,1,4,Meal Plan 1,0,Room_Type 4,144.0,Online,0,0,0,92.55,0,Not_Canceled,2018,5,-0.3102934657916177
INN27931,2,0,2,2,Meal Plan 1,0,Room_Type 1,74.0,Online,0,0,0,68.5,0,Not_Canceled,2017,10,-0.995853194336707
INN27932,2,0,0,3,Meal Plan 1,0,Room_Type 1,37.0,Offline,0,0,0,105.0,0,Not_Canceled,2018,10,0.044601279338792474
INN27933,2,0,1,3,Meal Plan 1,0,Room_Type 1,9.0,Online,0,0,0,70.4,0,Not_Canceled,2018,1,-0.9416925505015439
INN27934,1,0,2,5,Meal Plan 1,0,Room_Type 1,75.0,Online,0,0,0,74.68,0,Not_Canceled,2018,3,-0.8196885738623346
INN27935,2,0,1,1,Not Selected,0,Room_Type 1,6.0,Online,0,0,0,81.0,0,Not_Canceled,2018,2,-0.6395331691053716
INN27936,2,0,0,2,Meal Plan 1,0,Room_Type 1,86.0,Corporate,0,0,0,100.0,0,Not_Canceled,2017,9,-0.0979267307537417
INN27937,2,0,0,4,Meal Plan 2,0,Room_Type 1,65.0,Offline,0,0,0,105.0,0,Not_Canceled,2018,11,0.044601279338792474
INN27938,2,0,0,2,Meal Plan 1,0,Room_Type 4,101.0,Online,0,0,0,123.3,0,Canceled,2018,7,0.5662537962774675
INN27939,2,0,2,2,Meal Plan 1,0,Room_Type 1,99.0,Offline,0,0,0,65.0,0,Canceled,2017,10,-1.095622801401481
INN27940,2,0,2,8,Meal Plan 1,0,Room_Type 2,5.713732805509369,Online,0,0,0,74.6,1,Not_Canceled,2018,8,-0.8219690220238155
INN27941,2,0,0,1,Not Selected,0,Room_Type 1,3.0,Online,0,0,0,97.0,1,Not_Canceled,2018,6,-0.1834435368092622
INN27942,2,0,0,4,Meal Plan 1,0,Room_Type 1,92.0,Online,0,0,0,72.25,2,Canceled,2017,11,-0.8889571867673064
INN27943,1,0,0,2,Meal Plan 2,0,Room_Type 1,257.0,Offline,0,0,0,80.0,0,Not_Canceled,2017,7,-0.6680387711238784
INN27944,2,0,2,2,Meal Plan 1,0,Room_Type 1,81.0,Offline,0,0,0,75.0,0,Not_Canceled,2018,12,-0.8105667812164126
INN27945,1,0,0,1,Meal Plan 1,0,Room_Type 1,2.0,Corporate,0,0,0,65.0,0,Not_Canceled,2017,9,-1.095622801401481
INN27946,2,0,1,0,Meal Plan 1,0,Room_Type 1,84.0,Online,0,0,0,96.3,1,Not_Canceled,2018,6,-0.20339745822221708
INN27947,2,0,0,1,Meal Plan 1,0,Room_Type 1,30.0,Corporate,0,0,0,85.0,0,Not_Canceled,2018,12,-0.5255107610313442
INN27948,2,0,1,2,Meal Plan 2,0,Room_Type 1,105.0,Offline,0,0,0,110.0,0,Canceled,2017,10,0.18712928943132665
INN27949,2,0,2,3,Not Selected,0,Room_Type 1,47.0,Online,0,0,0,79.0,2,Not_Canceled,2018,10,-0.6965443731423853
INN27950,2,0,0,2,Meal Plan 2,0,Room_Type 1,256.0,Offline,0,0,0,115.0,1,Canceled,2018,6,0.3296572995238608
INN27951,3,0,1,5,Meal Plan 1,0,Room_Type 4,174.0,Online,0,0,0,159.3,1,Canceled,2018,9,1.592455468943714
INN27952,1,0,2,1,Meal Plan 1,0,Room_Type 4,52.0,Online,0,0,0,140.4,1,Not_Canceled,2018,5,1.0536995907939346
INN27953,2,0,0,2,Meal Plan 2,0,Room_Type 1,56.0,Offline,0,0,0,82.0,0,Not_Canceled,2017,9,-0.6110275670868648
INN27954,2,0,0,1,Not Selected,0,Room_Type 1,1.0,Online,0,0,0,81.0,0,Not_Canceled,2018,2,-0.6395331691053716
INN27955,2,0,1,2,Meal Plan 2,0,Room_Type 1,6.037870919922137,Offline,0,0,0,107.0,0,Canceled,2018,9,0.10161248337580614
INN27956,2,1,1,2,Meal Plan 1,0,Room_Type 6,4.0,Offline,0,0,0,211.330001,1,Not_Canceled,2017,9,3.0756019704722264
INN27957,1,0,0,3,Meal Plan 1,0,Room_Type 1,166.0,Offline,0,0,0,110.0,0,Canceled,2018,11,0.18712928943132665
INN27958,1,0,1,1,Meal Plan 1,0,Room_Type 5,11.0,Offline,0,0,0,181.000001,0,Not_Canceled,2018,7,2.2110270612509138
INN27959,1,0,0,1,Meal Plan 1,0,Room_Type 1,61.0,Online,0,0,0,80.75,1,Not_Canceled,2017,10,-0.6466595696099983
INN27960,2,0,0,2,Meal Plan 1,0,Room_Type 1,69.0,Online,0,0,0,105.3,0,Canceled,2018,4,0.05315295994434444
INN27961,1,0,0,4,Meal Plan 2,0,Room_Type 1,5.6937321388027,Offline,0,0,0,96.0,0,Not_Canceled,2018,9,-0.21194913882776906
INN27962,2,0,1,0,Meal Plan 1,0,Room_Type 1,208.0,Online,0,0,0,83.85,0,Canceled,2018,10,-0.5582922033526273
INN27963,2,0,2,0,Meal Plan 1,0,Room_Type 1,61.0,Offline,0,0,0,91.0,0,Not_Canceled,2017,10,-0.35447714892030324
